SourceWebsite,City,Country,ScrapeDateTime,Temperature_C,FeelsLike_C,Humidity_%,WindSpeed_kmh,Condition,Precipitation
WeatherUnderground,Sydney,Australia,1774874256,19.44,,68.0,6.44,Cloudy,
WeatherUnderground,Melbourne,Australia,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Melbourne,Australia,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Melbourne,Australia,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Melbourne,Australia,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Melbourne,Australia,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Melbourne,Australia,1774874219,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Melbourne,Australia,1774873992,17.78,,64.0,9.66,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874366,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874466,51.0,,79.0,14.48,Fair,
WeatherUnderground,Auckland,New Zealand,1774874368,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874502,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874433,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874358,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874140,18.33,,92.0,22.53,Mostly Cloudy,
WeatherUnderground,Berlin,Germany,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Berlin,Germany,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Berlin,Germany,1774874540,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Berlin,Germany,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Berlin,Germany,1774874504,45.0,,83.0,12.87,Rain,
WeatherUnderground,Madrid,Spain,1774874366,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Madrid,Spain,1774874466,51.0,,79.0,14.48,Fair,
WeatherUnderground,Madrid,Spain,1774874368,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Madrid,Spain,1774874502,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Madrid,Spain,1774874433,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Madrid,Spain,1774874358,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Madrid,Spain,1774874261,60.0,,33.0,11.27,Sunny,
WeatherUnderground,Rome,Italy,1774874366,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Rome,Italy,1774874466,51.0,,79.0,14.48,Fair,
WeatherUnderground,Rome,Italy,1774874368,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Rome,Italy,1774874502,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Rome,Italy,1774874433,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Rome,Italy,1774874358,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Rome,Italy,1774874292,18.33,,41.0,12.87,Fair,
WeatherUnderground,Cairo,Egypt,1774874366,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Cairo,Egypt,1774874466,51.0,,79.0,14.48,Fair,
WeatherUnderground,Cairo,Egypt,1774874368,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Cairo,Egypt,1774874502,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Cairo,Egypt,1774874433,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Cairo,Egypt,1774874358,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Cairo,Egypt,1774874517,23.33,,30.0,16.09,Mostly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874366,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874466,51.0,,79.0,14.48,Fair,
WeatherUnderground,Nairobi,Kenya,1774874368,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874502,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874433,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874358,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874337,25.0,,42.0,17.7,Mostly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874655,25.0,,44.0,17.7,Mostly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774874592,27.22,,38.0,14.48,Fair,
WeatherUnderground,Dubai,United Arab Emirates,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Dubai,United Arab Emirates,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774874724,25.0,,53.0,20.92,Mostly Cloudy,
WeatherUnderground,Mumbai,India,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Mumbai,India,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Mumbai,India,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Mumbai,India,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Mumbai,India,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Mumbai,India,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Mumbai,India,1774874274,30.0,,67.0,17.7,Haze,
WeatherUnderground,Tokyo,Japan,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Tokyo,Japan,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Tokyo,Japan,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Tokyo,Japan,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Tokyo,Japan,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Tokyo,Japan,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Tokyo,Japan,1774874426,17.78,,69.0,17.7,Mostly Cloudy,
WeatherUnderground,Seoul,South Korea,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Seoul,South Korea,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Seoul,South Korea,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Seoul,South Korea,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Seoul,South Korea,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Seoul,South Korea,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Seoul,South Korea,1774874534,16.67,,52.0,6.44,Rain,
WeatherUnderground,Singapore,Singapore,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Singapore,Singapore,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Sydney,Australia,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Sydney,Australia,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Melbourne,Australia,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Melbourne,Australia,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Melbourne,Australia,1774874593,17.78,,64.0,9.66,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Auckland,New Zealand,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874743,18.33,,91.0,22.53,Mostly Cloudy,
WeatherUnderground,Beirut,Lebanon,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Beirut,Lebanon,1774874540,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Beirut,Lebanon,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Beirut,Lebanon,1774874595,18.33,,59.0,22.53,Rain Shower,
WeatherUnderground,New York,United States,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,New York,United States,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,New York,United States,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,New York,United States,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,New York,United States,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,New York,United States,1774874219,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,New York,United States,1774874366,51.0,,91.0,11.27,Sunny,
WeatherUnderground,Los Angeles,United States,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Los Angeles,United States,1774874540,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Los Angeles,United States,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Los Angeles,United States,1774874692,48.0,,100.0,4.83,Fair,
WeatherUnderground,Chicago,United States,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Chicago,United States,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Chicago,United States,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Chicago,United States,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Chicago,United States,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Chicago,United States,1774874219,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Chicago,United States,1774874212,54.0,,58.0,12.87,Cloudy,
WeatherUnderground,Toronto,Canada,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Toronto,Canada,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Toronto,Canada,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Toronto,Canada,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Toronto,Canada,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Toronto,Canada,1774874219,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Toronto,Canada,1774874641,26.67,,83.0,9.66,Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874452,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874415,51.0,,79.0,14.48,Fair,
WeatherUnderground,Mexico City,Mexico,1774874242,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874512,49.0,,67.0,20.92,Partly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874269,19.44,,92.0,12.87,Partly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874219,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874641,26.67,,83.0,9.66,Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774874540,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774874501,23.89,,67.0,11.27,Partly Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774874172,51.0,,79.0,14.48,Fair,
WeatherUnderground,Buenos Aires,Argentina,1774874240,49.0,,68.0,22.53,Partly Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774874540,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774874681,23.89,,90.0,14.48,Mist,
WeatherUnderground,London,United Kingdom,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,London,United Kingdom,1774874172,51.0,,79.0,14.48,Fair,
WeatherUnderground,London,United Kingdom,1774874354,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,London,United Kingdom,1774874240,49.0,,68.0,22.53,Partly Cloudy,
WeatherUnderground,London,United Kingdom,1774874540,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,London,United Kingdom,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Paris,France,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Paris,France,1774874172,51.0,,79.0,14.48,Fair,
WeatherUnderground,Paris,France,1774874354,54.0,,59.0,12.87,Cloudy,
WeatherUnderground,Paris,France,1774874240,49.0,,68.0,22.53,Partly Cloudy,
WeatherUnderground,Paris,France,1774874540,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Paris,France,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Paris,France,1774874702,57.0,,44.0,24.14,Partly Cloudy,
WeatherUnderground,Beirut,Lebanon,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Beirut,Lebanon,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Beirut,Lebanon,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,New York,United States,1774875053,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,New York,United States,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,New York,United States,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,New York,United States,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,New York,United States,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,New York,United States,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,New York,United States,1774874967,51.0,,91.0,11.27,Sunny,
WeatherUnderground,Los Angeles,United States,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Los Angeles,United States,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Los Angeles,United States,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Los Angeles,United States,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Los Angeles,United States,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Los Angeles,United States,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Los Angeles,United States,1774874819,48.0,,100.0,4.83,Fair,
WeatherUnderground,Chicago,United States,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Chicago,United States,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Chicago,United States,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Chicago,United States,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Chicago,United States,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Chicago,United States,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Chicago,United States,1774874813,56.0,,54.0,14.48,Cloudy,
WeatherUnderground,Toronto,Canada,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Toronto,Canada,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Toronto,Canada,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Toronto,Canada,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Toronto,Canada,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Toronto,Canada,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Mexico City,Mexico,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774874745,26.67,,83.0,9.66,Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Sao Paulo,Brazil,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774875102,23.89,,66.0,11.27,Partly Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Buenos Aires,Argentina,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,London,United Kingdom,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,London,United Kingdom,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,London,United Kingdom,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,London,United Kingdom,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Paris,France,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Paris,France,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Paris,France,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Paris,France,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Paris,France,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Paris,France,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Paris,France,1774874885,57.0,,44.0,24.14,Partly Cloudy,
WeatherUnderground,Berlin,Germany,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Berlin,Germany,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Berlin,Germany,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Berlin,Germany,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Berlin,Germany,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Berlin,Germany,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Berlin,Germany,1774875119,45.0,,84.0,12.87,Rain,
WeatherUnderground,Madrid,Spain,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Madrid,Spain,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Madrid,Spain,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Madrid,Spain,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Madrid,Spain,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Madrid,Spain,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Madrid,Spain,1774874957,60.0,,34.0,11.27,Sunny,
WeatherUnderground,Rome,Italy,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Rome,Italy,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Rome,Italy,1774874843,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Rome,Italy,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Rome,Italy,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Rome,Italy,1774874820,53.0,,56.0,20.92,Mostly Cloudy,
WeatherUnderground,Rome,Italy,1774875106,18.33,,42.0,14.48,Fair,
WeatherUnderground,Cairo,Egypt,1774874652,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Cairo,Egypt,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Cairo,Egypt,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Cairo,Egypt,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Cairo,Egypt,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Cairo,Egypt,1774874639,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Cairo,Egypt,1774874750,23.33,,30.0,16.09,Mostly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Nairobi,Kenya,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774875240,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774875006,24.44,,42.0,17.7,Mostly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774874652,25.0,,44.0,17.7,Mostly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774875253,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Johannesburg,South Africa,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774875240,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774875218,26.67,,38.0,14.48,Fair,
WeatherUnderground,Dubai,United Arab Emirates,1774875253,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Dubai,United Arab Emirates,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774875240,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774874960,25.0,,53.0,20.92,Mostly Cloudy,
WeatherUnderground,Mumbai,India,1774875253,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Mumbai,India,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Mumbai,India,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Mumbai,India,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Mumbai,India,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Mumbai,India,1774875240,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Mumbai,India,1774875267,30.0,,68.0,17.7,Haze,
WeatherUnderground,Tokyo,Japan,1774875253,58.0,,66.0,3.22,Partly Cloudy,
WeatherUnderground,Tokyo,Japan,1774874773,52.0,,79.0,14.48,Fair,
WeatherUnderground,Tokyo,Japan,1774874954,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Tokyo,Japan,1774874841,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Tokyo,Japan,1774875141,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Tokyo,Japan,1774875240,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Tokyo,Japan,1774874755,17.78,,68.0,17.7,Mostly Cloudy,
WeatherUnderground,Seoul,South Korea,1774874967,58.0,,65.0,3.22,Partly Cloudy,
WeatherUnderground,Seoul,South Korea,1774875067,52.0,,79.0,16.09,Fair,
WeatherUnderground,Seoul,South Korea,1774874969,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Seoul,South Korea,1774875103,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Seoul,South Korea,1774875034,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Seoul,South Korea,1774874959,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Seoul,South Korea,1774875124,16.11,,54.0,6.44,Rain,
WeatherUnderground,Singapore,Singapore,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Singapore,Singapore,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Singapore,Singapore,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Singapore,Singapore,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Singapore,Singapore,1774874980,28.89,,76.0,11.27,Mostly Cloudy,
WeatherUnderground,Sydney,Australia,1774874967,58.0,,65.0,3.22,Partly Cloudy,
WeatherUnderground,Sydney,Australia,1774875067,52.0,,79.0,16.09,Fair,
WeatherUnderground,Sydney,Australia,1774874969,55.0,,59.0,12.87,Cloudy,
WeatherUnderground,Sydney,Australia,1774875103,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Sydney,Australia,1774875034,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Sydney,Australia,1774874959,53.0,,55.0,20.92,Mostly Cloudy,
WeatherUnderground,Sydney,Australia,1774874766,19.44,,69.0,6.44,Cloudy,
WeatherUnderground,Melbourne,Australia,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Melbourne,Australia,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Melbourne,Australia,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Melbourne,Australia,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Melbourne,Australia,1774875194,17.78,,64.0,9.66,Fair,
WeatherUnderground,Auckland,New Zealand,1774875052,59.0,,64.0,3.22,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774875016,52.0,,79.0,16.09,Fair,
WeatherUnderground,Auckland,New Zealand,1774875113,49.0,,68.0,20.92,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774874870,19.44,,93.0,11.27,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774875344,18.33,,91.0,22.53,Mostly Cloudy,
WeatherUnderground,Beirut,Lebanon,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Beirut,Lebanon,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Beirut,Lebanon,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Beirut,Lebanon,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Beirut,Lebanon,1774960482,20.56,,94.0,12.87,Fog,
